10009,1
10003,2
10002,2
10034,6
10001,2
10005,2
10006,2
10038,2
10014,2
10020,2
10028,2
10011,2
10045,2
10036,2
10473,8
10022,2
10282,2
10019,2
10016,2
10013,2
10128,2
10075,2
10065,2
10044,2
10010,2
10018,2
10021,2
10029,4
10280,2
10012,2
10004,2
10017,2
10007,2
10024,3
10027,3
10025,3
10115,3
10119,2
10154,2
10278,2
10026,3
10023,3
10466,11
10035,5
10032,6
10039,5
10030,5
10037,5
10472,12
10031,6
10033,6
10040,6
11220,20
10455,8
10451,9
10454,7
10456,12
10453,10
10474,8
10465,8
10459,12
10461,11
10457,12
10452,9
10468,10
10458,10
10467,11
10469,11
10463,10
11385,24
10471,10
10470,11
10462,11
10475,11
10464,11
11373,28
11238,17
10460,12
11229,22
11216,17
11205,13
11221,32
11217,15
11201,15
11211,14
11206,32
11222,14
11249,14
11358,26
11231,15
11232,15
11215,15
11218,22
11219,21
11233,23
11213,17
11226,22
11203,22
11225,17
11212,23
11236,18
11235,22
11208,19
11207,32
11239,19
11228,20
11204,21
11214,21
11209,20
11252,20
11368,30
11224,21
11223,21
11230,22
11202,15
11371,30
11424,28
11210,22
11234,22
11378,24
11379,24
11104,30
11377,30
11369,30
11374,28
11372,30
11376,24
11101,30
11355,25
11354,25
11356,25
11357,25
11361,26
11366,26
11365,26
11367,25
11360,26
11427,29
11364,26
11363,26
11004,26
11426,26
11423,29
11001,26
11362,26
11692,27
11691,27
11436,27
11693,27
11418,28
11421,27
11419,28
11417,27
11420,28
11694,27
11414,27
11434,29
11416,27
11697,27
11433,28
11435,28
11432,28
11375,28
11415,28
11451,28
11413,29
11429,29
11412,29
11422,29
11411,29
11428,29
11102,30
11103,30
11370,30
11106,30
11109,30
11105,30
10307,31
10309,31
10312,31
10308,31
10304,31
10305,31
10301,31
10310,31
10303,31
10306,31
10314,31
10302,31
11237,32
